ID,FECHA_UTC,HORA_UTC,FECHA_CORTE,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,EPICENTRO,DEPARTAMENTO
4418,19901108,205342,20223006,-3.31,-77.66,60,5.6,PERU,LORETO
4426,19901117,141647,20223006,-4.577,-76.776,121,4.2,PERU,LORETO
4435,19901123,211803,20223006,-6.42,-75.51,63,4.5,PERU,LORETO
4448,19901205,65007,20223006,-8.08,-75.85,142,4.7,PERU,LORETO
4476,19910110,130725,20223006,-4.92,-76.7,156,4.9,PERU,LORETO
4487,19910126,32718,20223006,-7.26,-74.87,161,5,PERU,LORETO
4505,19910207,112942,20223006,-3.71,-76.17,167,4.6,PERU,LORETO
4526,19910222,183917,20223006,-7.12,-75.22,150,5.5,PERU,LORETO
4534,19910226,150316,20223006,-5.88,-75.35,166,4.7,PERU,LORETO
4551,19910312,134130,20223006,-2.85,-76.08,91,5.1,PERU,LORETO
4563,19910321,80130,20223006,-7.27,-74.56,148,4.6,PERU,LORETO
4575,19910330,15318,20223006,-5.02,-77.51,34,5,PERU,LORETO
4589,19910405,54645,20223006,-5.583,-77.459,33,4.7,PERU,LORETO
4591,19910405,60151,20223006,-5.584,-76.758,33,4.4,PERU,LORETO
4592,19910405,64555,20223006,-5.548,-77.412,33,4.8,PERU,LORETO
4593,19910405,65412,20223006,-5.399,-77.052,33,4.7,PERU,LORETO
4598,19910405,130226,20223006,-4.52,-77.62,76,4.6,PERU,LORETO
4600,19910405,135859,20223006,-5.58,-77.08,112,4.7,PERU,LORETO
4609,19910406,3343,20223006,-5.35,-76.87,7,4.7,PERU,LORETO
4612,19910406,42022,20223006,-5.57,-77.02,33,4.2,PERU,LORETO
4625,19910406,205348,20223006,-5.24,-77.22,14,4.8,PERU,LORETO
4628,19910406,231929,20223006,-5.51,-77.03,127,4.5,PERU,LORETO
4633,19910407,84353,20223006,-5.35,-76.87,42,4.8,PERU,LORETO
4638,19910407,231624,20223006,-5.57,-76.87,87,5.3,PERU,LORETO
4648,19910409,10315,20223006,-5.57,-76.57,132,4.5,PERU,LORETO
4653,19910409,213100,20223006,-5.35,-77.25,24,4.8,PERU,LORETO
4660,19910411,55950,20223006,-5.57,-77.34,128,4.7,PERU,LORETO
4661,19910411,63945,20223006,-5.23,-76.47,59,4.8,PERU,LORETO
